event_id,selection_group,origin_time_utc,event_lat,event_lon,event_depth_km,source_x_km,source_y_km,source_z_km,magnitude,rms_s,phases,network,station,location,channel,station_lat,station_lon,receiver_x_km,receiver_y_km,pick_time_utc,travel_time_s,xml_file,n_picks,gap_deg,error_depth_km,quality_score
SGC2023xtyryp,domain_20_120,2023-12-03T15:26:19.070000Z,6.904666667,-73.975,88.09,-107.72798166069353,-10.612506629560015,88.09,1.488054764,0.4,27,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-12-03T15:26:31.703962Z,12.633962,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023xtyryp.xml,4,,,12.464164292
SGC2023schpto,domain_20_120,2023-09-14T04:52:57.070000Z,6.329166667,-73.62616667,114.04,-69.18530414594699,-74.67716662956,114.04,1.469004373,0.6,29,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-09-14T04:53:14.243284Z,17.173284,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023schpto.xml,4,,,12.407013118999998
SGC2022wdlvty,domain_20_120,2022-11-10T11:50:32.890000Z,6.991666667,-73.9695,92.86,-107.12028535388986,-0.927666629560043,92.86,1.467794646,0.8,31,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-11-10T11:50:45.530384Z,12.640384,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022wdlvty.xml,6,,,12.403383937999997
SGC2024tyfezk,domain_20_120,2024-10-09T07:14:55.520000Z,6.265833333,-73.68616667,110.51,-75.81471840198995,-81.72743337044002,110.51,1.44575423,0.5,28,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-10-09T07:15:12.147456Z,16.627456,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024tyfezk.xml,5,,,12.337262690000003
SGC2025uhmjor,domain_20_120,2025-10-15T08:31:44.060000Z,7.0415,-73.82116667,86.94,-90.73090047808506,4.61978000000001,86.94,1.377664643,0.9,32,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-10-15T08:31:55.760121Z,11.700121,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025uhmjor.xml,5,,,12.132993929000001
SGC2024thkzbo,domain_20_120,2024-09-30T03:53:00.750000Z,6.693333333,-73.52016667,106.77,-57.473338960270546,-34.138133370439995,106.77,1.374791781,0.7,30,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-09-30T03:53:15.386970Z,14.63697,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024thkzbo.xml,4,,,12.124375342999997
SGC2023hxkbla,domain_20_120,2023-04-22T21:20:46.219999Z,7.212333333,-73.81966667,26.73,-90.56516512168477,23.63694662956001,26.73,1.352408552,0.3,26,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-04-22T21:20:51.843698Z,5.623699,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023hxkbla.xml,5,,,12.057225656
SGC2025kskxla,domain_20_120,2025-06-01T16:13:04.160000Z,7.184166667,-73.34933333,114.18,-38.59792263354717,20.501433370440044,114.18,2.002711318,0.7,29,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-06-01T16:13:20.032425Z,15.872425,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025kskxla.xml,4,,,12.008133954000002
SGC2025cpfhir,domain_20_120,2025-02-06T14:39:13.269999Z,6.531166667,-74.135,26.34,-125.40641967680864,-52.190526629560004,26.34,1.998900963,0.7,29,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-02-06T14:39:22.328169Z,9.05817,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025cpfhir.xml,4,,,11.996702888999998
SGC2025tikvgn,domain_20_120,2025-10-01T16:53:03.890000Z,6.712833333,-73.577,112.4,-63.752867095610604,-31.967393370440014,112.4,1.989083497,0.4,26,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-10-01T16:53:19.014343Z,15.124343,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025tikvgn.xml,4,,,11.967250491000001
SGC2024tntwnm,domain_20_120,2024-10-03T14:48:27.890000Z,6.28,-73.49633333,116.6,-54.83998756085244,-80.15039999999996,116.6,1.987484628,0.8,30,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-10-03T14:48:44.547290Z,16.65729,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024tntwnm.xml,4,,,11.962453883999999
SGC2023yanbyr,domain_20_120,2023-12-07T05:07:11.380000Z,7.106833333,-73.97583333,89.48,-107.820056490394,11.892686629559996,89.48,1.271165729,0.2,25,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-12-07T05:07:24.185029Z,12.805029,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023yanbyr.xml,4,,,11.813497187
SGC2023anotin,domain_20_120,2023-01-08T09:23:01.240000Z,6.527,-73.769,93.29,-84.96699271494809,-52.65435999999998,93.29,1.181026171,0.5,28,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-01-08T09:23:15.484120Z,14.24412,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023anotin.xml,5,,,11.543078513000001
SGC2025yqvnxd,domain_20_120,2025-12-16T02:34:01.980000Z,6.404166667,-73.53466667,115.84,-59.075447405480666,-66.32816662955997,115.84,1.809791845,0.8,30,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-12-16T02:34:18.365858Z,16.385858,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025yqvnxd.xml,4,,,11.429375534999998
SGC2025orlgna,domain_20_120,2025-07-27T19:04:35.369999Z,6.7325,-73.53783333,107.11,-59.4253324212819,-29.778100000000006,107.11,1.753248731,0.6,28,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-07-27T19:04:49.400142Z,14.030143,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025orlgna.xml,4,,,11.259746192999998
SGC2026ayfedv,domain_20_120,2026-01-14T04:23:04.790000Z,7.596,-73.52433333,110.0,-57.93371421367302,66.34672,110.0,1.747167508,0.6,28,CM,VMM07,00,HHZ,7.36,-73.85,-93.91670196060453,40.07520000000003,2026-01-14T04:23:20.802462Z,16.012462,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026ayfedv.xml,6,,,11.241502523999998
SGC2024cqtvdr,domain_20_120,2024-02-07T11:02:07.940000Z,6.864333333,-73.39633333,117.95,-43.790963800781874,-15.10241337043997,117.95,1.743031073,0.2,24,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-02-07T11:02:23.948110Z,16.00811,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024cqtvdr.xml,4,,,11.229093219
SGC2023arxybx,domain_20_120,2023-01-10T18:17:51.960000Z,7.220833333,-74.059,88.35,-117.00916161915369,24.583166629559983,88.35,1.718645056,0.8,30,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-01-10T18:18:04.830008Z,12.870008,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023arxybx.xml,5,,,11.155935168
SGC2023qkgwlz,domain_20_120,2023-08-21T05:13:38.590000Z,6.394333333,-73.63716667,113.31,-70.40069675955434,-67.42281337044004,113.31,1.70483764,0.7,29,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-08-21T05:13:55.578393Z,16.988393,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023qkgwlz.xml,5,,,11.11451292
SGC2024epnwud,domain_20_120,2024-03-06T02:51:15.310000Z,7.476,-73.302,29.78,-33.368051755415756,52.988319999999995,29.78,1.672377233,0.2,24,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2024-03-06T02:51:26.830279Z,11.520279,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024epnwud.xml,4,,,11.017131699
SGC2023qtcgzw,domain_20_120,2023-08-26T00:35:17.199999Z,6.5505,-73.57283333,113.37,-63.292490737306444,-50.03833999999995,113.37,1.669933328,0.5,27,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-08-26T00:35:33.674100Z,16.474101,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023qtcgzw.xml,5,,,11.009799984
SGC2025zbojol,domain_20_120,2025-12-21T22:47:01.219999Z,7.666666667,-73.37816667,116.4,-41.7837252209699,74.21333337044003,116.4,1.650559627,0.4,26,CM,VMM07,00,HHZ,7.36,-73.85,-93.91670196060453,40.07520000000003,2025-12-21T22:47:19.435926Z,18.215927,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025zbojol.xml,6,,,10.951678881
SGC2024ovrchs,domain_20_120,2024-07-29T02:18:38.719999Z,6.535,-73.51733333,116.08,-57.160282550467485,-51.76379999999998,116.08,1.633888367,0.8,30,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-07-29T02:18:54.459817Z,15.739818,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ovrchs.xml,4,,,10.901665100999999
SGC2023saiqgo,domain_20_120,2023-09-13T03:14:45.130000Z,6.728833333,-73.59116667,112.82,-65.31814582992243,-30.186273370440013,112.82,1.608012656,0.8,30,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-09-13T03:15:01.038462Z,15.908462,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023saiqgo.xml,5,,,10.824037967999999
SGC2025yjmgrl,domain_20_120,2025-12-12T02:22:46.479999Z,7.344666667,-73.94966667,85.18,-104.92889600977682,38.36829337044003,85.18,1.536896876,0.5,27,CM,VMM07,00,HHZ,7.36,-73.85,-93.91670196060453,40.07520000000003,2025-12-12T02:22:58.341749Z,11.86175,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025yjmgrl.xml,7,,,10.610690628
SGC2023wplhpd,domain_20_120,2023-11-17T00:27:44.020000Z,6.416166667,-73.68566667,111.27,-75.75947328318934,-64.99232662956003,111.27,1.521236213,0.4,26,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-11-17T00:28:00.687886Z,16.667886,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023wplhpd.xml,4,,,10.563708638999998
SGC2023qvlpaa,domain_20_120,2023-08-27T07:25:04.849999Z,6.818833333,-73.70233333,98.99,-77.60097650659944,-20.16747337044003,98.99,1.518193265,0.8,30,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-08-27T07:25:20.888393Z,16.038394,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023qvlpaa.xml,4,,,10.554579795000002
SGC2026cwcgml,domain_20_120,2026-02-10T08:39:02.520000Z,6.716333333,-73.60666667,112.37,-67.03074451273223,-31.577773370440035,112.37,1.514904696,0.4,26,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2026-02-10T08:39:17.879878Z,15.359878,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026cwcgml.xml,6,,,10.544714088
SGC2022wmgihz,domain_20_120,2022-11-15T06:44:20.390000Z,6.8645,-73.93133333,91.79,-102.90324091716239,-15.083860000000044,91.79,1.507515067,0.4,26,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-11-15T06:44:33.010059Z,12.620059,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022wmgihz.xml,5,,,10.522545201
SGC2025zhwqne,domain_20_120,2025-12-25T09:23:19.160000Z,6.257166667,-73.70683333,110.41,-78.09818257580189,-82.69220662956,110.41,1.485528393,0.6,28,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-12-25T09:23:35.675258Z,16.515258,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025zhwqne.xml,6,,,10.456585179000001
SGC2024quyqgs,domain_20_120,2024-08-26T00:54:18.089999Z,6.459833333,-73.87833333,33.87,-97.04725832432496,-60.131353370440024,33.87,1.446793119,0.5,27,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-08-26T00:54:26.310929Z,8.22093,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024quyqgs.xml,5,,,10.340379357
SGC2023bxwlxf,domain_20_120,2023-01-28T03:56:53.130000Z,7.049833333,-73.543,116.67,-59.9961990171873,5.547446629559954,116.67,1.440891862,0.3,25,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-01-28T03:57:08.520633Z,15.390633,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023bxwlxf.xml,5,,,10.322675585999999
SGC2025mmgeyr,domain_20_120,2025-06-26T15:16:51.270000Z,7.310833333,-74.29066667,60.9,-142.60606703161892,34.60196662955997,60.9,2.069985762,0.7,28,CM,VMM07,00,HHZ,7.36,-73.85,-93.91670196060453,40.07520000000003,2025-06-26T15:17:02.201871Z,10.931871,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025mmgeyr.xml,4,,,10.209957285999998
SGC2024ayphwr,domain_20_120,2024-01-14T09:29:07.480000Z,6.379333333,-73.72083333,106.64,-79.64504590221296,-69.09261337044,106.64,1.389228634,0.7,29,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-01-14T09:29:19.962271Z,12.482271,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ayphwr.xml,4,,,10.167685901999999
SGC2024qrskqm,domain_20_120,2024-08-24T06:33:18.129999Z,6.475166667,-74.1405,68.73,-126.01411598361231,-58.42444662956001,68.73,1.38825049,0.4,26,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2024-08-24T06:33:28.568510Z,10.438511,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024qrskqm.xml,4,,,10.164751469999999
SGC2023ygurrr,domain_20_120,2023-12-10T15:23:30.960000Z,7.559,-74.03783333,24.81,-114.67045122163788,62.22788000000001,24.81,1.359710597,0.4,26,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-12-10T15:23:42.433957Z,11.473957,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023ygurrr.xml,5,,,10.079131791000002
SGC2024qzedus,domain_20_120,2024-08-28T07:58:46.479999Z,6.499833333,-73.78016667,92.19,-86.20080073645622,-55.67855337044002,92.19,1.352458318,0.7,29,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-08-28T07:58:59.636115Z,13.156116,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024qzedus.xml,5,,,10.057374954
SGC2022lejpvt,domain_20_120,2022-06-08T04:27:48.530000Z,7.2115,-73.81166667,29.93,-89.681243220878,23.54418,29.93,1.316963765,0.6,28,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-06-08T04:27:54.219164Z,5.689164,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022lejpvt.xml,5,,,9.950891294999998
SGC2023vfkklw,domain_20_120,2023-10-28T09:19:52.109999Z,6.500833333,-73.768,32.04,-84.85650247734685,-55.567233370439986,32.04,1.315046997,0.4,26,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-10-28T09:20:01.264203Z,9.154204,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023vfkklw.xml,6,,,9.945140990999999
SGC2024ryjmlx,domain_20_120,2024-09-11T01:31:34.429999Z,6.632333333,-73.9045,26.89,-99.93841990984383,-40.92865337043999,26.89,1.271393635,0.8,30,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-09-11T01:31:39.638238Z,5.208239,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ryjmlx.xml,5,,,9.814180905
SGC2026egpkvr,domain_20_120,2026-03-02T05:57:27.809999Z,6.3845,-73.63283333,109.5,-69.92190499334941,-68.51745999999999,109.5,1.901225331,0.5,26,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2026-03-02T05:57:43.027497Z,15.217498,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026egpkvr.xml,4,,,9.703675993000001
SGC2026dzqhsx,domain_20_120,2026-02-26T10:52:41.500000Z,7.444,-74.25416667,68.37,-138.5731733591941,49.42607999999999,68.37,1.849650025,0.4,25,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2026-02-26T10:52:55.753674Z,14.253674,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026dzqhsx.xml,5,,,9.548950075
SGC2026cjgetx,domain_20_120,2026-02-03T08:39:34.549999Z,7.417166667,-74.03983333,29.38,-114.89143169683878,46.43899337044,29.38,1.18247868,0.3,25,CM,VMM07,00,HHZ,7.36,-73.85,-93.91670196060453,40.07520000000003,2026-02-03T08:39:39.410375Z,4.860376,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026cjgetx.xml,7,,,9.547436040000001
SGC2023rkahnb,domain_20_120,2023-09-04T05:51:36.759999Z,7.5795,-73.54983333,109.29,-60.75121527249049,64.50994000000003,109.29,1.833476027,0.6,27,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-09-04T05:51:53.921343Z,17.161344,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023rkahnb.xml,4,,,9.500428080999999
