event_id,n_picks,depth_km,azimuthal_gap_deg,min_local_rms_s,candidate_nodes,accepted_nodes_delta_0p20s,accepted_nodes_delta_0p10s,horizontal_uncertainty_0p20_km,depth_uncertainty_0p20_km,origin_time_uncertainty_0p20_s,horizontal_uncertainty_0p10_km,depth_uncertainty_0p10_km,origin_time_uncertainty_0p10_s
SGC2022uvvpiw,5,130.0,103.18799999999999,0.21008166985043986,125,5,3,10.0,30.0,0.9738825359738781,0.0,20.0,0.6055009333480306
SGC2026etbmrw,4,90.0,267.044,0.20947219220805777,125,10,1,20.0,40.0,1.5342990429705212,10.0,0.0,0.0
SGC2023rjdynh,4,40.0,209.529,0.19294453548929563,125,7,4,22.360679774997898,30.0,0.4032053530122064,22.360679774997898,20.0,0.5275603162748528
SGC2025ttolsk,6,30.0,230.07600000000002,0.1742819320897412,100,3,2,0.0,20.0,0.14103314413960175,0.0,10.0,0.15700459364548314
SGC2023usnohv,4,120.0,213.54699999999997,0.17310653137442852,125,11,4,14.142135623730951,40.0,1.013759291204975,14.142135623730951,40.0,0.8394497033815634
SGC2023txqctx,4,120.0,197.594,0.07492854788976619,125,6,1,22.360681480982638,40.0,0.8514665592021969,14.142135623730951,0.0,0.0
SGC2023rmgsfv,4,50.0,208.13,0.15854004620594123,125,5,3,22.36067892200566,40.0,1.4412084223212447,0.0,20.0,0.49962732443840857
SGC2026dyzvtc,5,20.0,243.3,0.438989267205948,75,9,5,22.360679774997898,20.0,1.0606608456801832,22.360679774997898,10.0,1.1614181553849878
SGC2023vgxvsg,5,140.0,177.74899999999997,0.20120907079743233,125,14,9,22.360681480982638,40.0,1.347060484503853,14.142138321129513,40.0,1.3742174243953882
SGC2023aieshj,4,90.0,251.859,0.1896402985982126,125,12,5,22.360681480982638,30.0,0.9602232287537412,22.360681480982638,20.0,0.8486325754039805
SGC2024rxazzy,5,30.0,146.37,0.45485440708118824,100,6,2,14.142135623730951,20.0,0.25944304605614404,0.0,10.0,0.16800211865574255
SGC2024rewtll,4,130.0,160.03400000000002,0.08334827130107643,125,5,2,10.0,30.0,1.1828055951812222,0.0,10.0,0.49623945497961497
SGC2023rkrvac,4,130.0,286.413,0.5379331184931461,125,50,42,22.360681480982638,40.0,1.5975498060790598,22.360681480982638,40.0,1.5521166114037577
SGC2023vbrooc,6,30.0,224.38600000000002,0.5435136752105377,60,4,2,0.0,30.0,0.2571200439820468,0.0,10.0,0.15412413601955555
SGC2023airmww,4,90.0,192.28200000000004,0.15701632699653073,125,10,6,20.0,40.0,1.0697008137233122,10.0,40.0,0.9809485663254617
SGC2025ybrsug,5,120.0,161.29200000000003,0.10628312205764982,125,5,3,10.0,30.0,1.3260588698989888,0.0,20.0,0.8351443008448649
SGC2025yufxnw,5,130.0,122.03399999999999,0.1660700958893825,125,7,5,10.0,30.0,1.138602087636069,10.0,20.0,0.8555563462839346
SGC2022xbosss,5,120.0,166.13599999999997,0.12275701116028813,125,8,4,14.142138321129513,40.0,1.2984250877120442,10.0,20.0,0.8126935456768315
SGC2023davskd,4,90.0,209.65000000000003,0.037302602329874895,100,4,1,10.0,10.0,0.51452780174887,0.0,0.0,0.0
SGC2025knazku,4,80.0,233.01600000000002,0.4591550955541522,75,3,2,10.000003814697266,10.0,0.5286441630619508,0.0,10.0,0.5000405968131827
SGC2024oxmuwa,4,20.0,295.15,0.6628215309777891,75,26,12,28.284271247461902,20.0,2.0914092071550736,28.284271247461902,10.0,2.1467776422905334
SGC2026ayonav,4,100.0,312.693,0.09893245571662196,75,9,4,22.360679774997898,30.0,0.9667333857654197,22.360679774997898,10.0,0.7259627952537491
SGC2025zgbbed,4,120.0,138.122,0.3283539887064337,125,4,1,14.142138321129513,10.0,0.4376155087941837,0.0,0.0,0.0
SGC2023hikjac,4,130.0,152.54500000000002,0.060313636017965536,125,3,2,0.0,20.0,0.8087815796719979,0.0,10.0,0.5494250721614149
SGC2022xjopgm,4,90.0,177.226,0.2993734311507212,125,8,3,20.0,40.0,0.8513545204517775,20.0,10.0,0.34157518803694703
SGC2024rzrbor,4,140.0,192.944,0.2135982712309584,125,19,10,14.142136298080542,40.0,1.382513708491947,14.142136298080542,40.0,1.1400726127037157
SGC2024pjqgsv,5,120.0,233.979,0.19603047235450397,125,24,9,22.360679774997898,40.0,1.306515117125817,14.142135623730951,40.0,0.9244601293429312
SGC2023ruhqdg,5,30.0,213.647,0.164501665745365,100,4,2,22.360679774997898,30.0,0.1486449141508389,22.360679774997898,20.0,0.08153106999857851
SGC2024oiwrfy,4,80.0,207.97400000000002,0.22076703311018755,100,13,5,14.142135623730951,40.0,1.055161832786494,14.142135623730951,30.0,0.9096849342481136
SGC2022vddeut,4,30.0,175.354,0.3413488705684952,100,2,2,0.0,10.0,0.11757812828833591,0.0,10.0,0.11757812828833591
SGC2023ageiak,4,140.0,213.81999999999996,0.15279966371367912,125,13,7,22.360680627990142,40.0,1.2370864044972574,22.360680627990142,40.0,1.283279262064797
SGC2023htxyhp,5,130.0,118.554,0.2151409040640682,125,8,3,14.142135623730951,20.0,0.6587680728022967,14.142135623730951,10.0,0.40768388798903077
SGC2023ycdrca,4,30.0,207.24100000000004,0.21139647465375572,100,4,2,14.142135623730951,20.0,0.4029888119241995,14.142135623730951,20.0,0.13284486404165063
SGC2025uwuzmq,4,130.0,182.69099999999997,0.1977474254395222,125,16,9,22.36067892200566,40.0,1.127986873862972,14.142135623730951,40.0,1.0935432319349947
SGC2023vhbpbg,4,50.0,249.37,0.0908456345986495,125,7,3,22.360679774997898,40.0,0.6194994181508708,22.360679774997898,30.0,0.09263746771415324
SGC2023bmixxl,5,40.0,261.983,0.1687080924462841,125,10,5,22.360679774997898,40.0,1.207473395511852,22.360679774997898,30.0,1.2535358319392957
SGC2022wxcoux,5,110.0,193.469,0.16186269771000705,125,8,6,10.0,30.0,0.8332049611699394,10.0,30.0,0.8606860242649879
SGC2024arckwj,5,130.0,248.04,0.2933719112164472,125,22,8,22.360679774997898,40.0,1.5342541750280159,22.360679774997898,30.0,1.215344547185635
SGC2024rwynex,5,60.0,191.61399999999998,0.7017970513109315,125,14,6,22.360679774997898,40.0,0.8195100625020215,22.360679774997898,20.0,0.33269176421188884
SGC2024pskfsi,4,20.0,313.636,0.13261028327180122,60,22,11,22.360679774997898,20.0,1.4866319192493564,22.360679774997898,20.0,1.5563082159440425
SGC2023sxswmu,4,70.0,233.664,0.15137668980002103,125,12,8,22.360680627990142,40.0,0.4963974654709531,22.360680627990142,40.0,0.39271733727538943
SGC2023wjeiiz,4,130.0,217.18300000000002,0.11262255555485257,100,14,7,22.360681480982638,40.0,1.2946169479248717,22.360681480982638,40.0,1.5211746351075421
SGC2024mxgpvq,4,130.0,167.684,0.16668982796624704,125,7,4,10.0,30.0,1.1113500561506524,10.0,20.0,0.770281136442584
SGC2024pkwdaf,4,80.0,252.062,0.14067387038730833,125,4,2,22.360681480982638,20.0,0.43428260487122655,22.360681480982638,0.0,0.4859608996320137
SGC2026daapkn,4,110.0,178.359,0.06878526834772426,125,2,1,0.0,10.0,0.4110270655164858,0.0,0.0,0.0
SGC2023jxlbsl,5,80.0,249.356,0.19006833796183323,125,9,3,10.0,30.0,0.8516717673156635,10.0,10.0,0.5824761009378676
SGC2023aygbqk,4,100.0,207.97400000000002,0.13705633822058985,100,11,7,10.0,40.0,1.1082582363206093,10.0,40.0,1.1271838977201778
SGC2025vvsqbw,5,30.0,292.30100000000004,0.4578631528407908,80,25,10,22.360679774997898,30.0,1.4942071944512028,14.142135623730951,30.0,1.2400586289893285
SGC2024rfvgik,5,100.0,176.09199999999998,0.15467722668239411,125,4,2,10.0,20.0,0.5625160126883845,0.0,10.0,0.3653863124063612
SGC2022xopelo,4,110.0,159.541,0.12087917714058094,125,6,3,10.000003814697266,30.0,1.2375945916036037,0.0,20.0,0.7520464335525607
SGC2026clcsgm,5,20.0,152.54500000000002,0.24265874097011444,75,2,2,0.0,10.0,0.10869815716073772,0.0,10.0,0.10869815716073772
SGC2023bfwuab,4,110.0,171.70199999999997,0.11334573176061839,125,6,3,10.0,30.0,0.7514639920819695,0.0,20.0,0.5645072147012006
SGC2023wasogs,4,100.0,176.695,0.249565663319261,125,11,6,10.0,40.0,0.9735071283770402,10.0,30.0,0.7456016422872714
SGC2022zsougb,5,130.0,131.03300000000002,0.12046204001995219,125,3,3,0.0,20.0,0.7244290421659063,0.0,20.0,0.7244290421659063
SGC2023vhqiku,4,130.0,156.937,0.3572137037364549,125,20,6,22.360681480982638,40.0,1.2377663261212062,10.0,30.0,1.0627316267402722
SGC2024rilsnh,4,40.0,200.76099999999997,0.29401908580449587,125,3,2,10.0,10.0,0.28741774794481867,10.0,10.0,0.35080263112811627
SGC2023bhuhlk,5,20.0,175.354,0.4909231195346898,75,2,1,0.0,10.0,0.16220900996971377,0.0,0.0,0.0
SGC2025ynumpk,4,130.0,237.97799999999995,0.07501099910000093,125,11,5,22.360679774997898,40.0,1.53800335191919,22.360679774997898,30.0,1.6846422099313128
SGC2022wlpcgt,5,140.0,114.63000000000002,0.2617251657577314,125,14,8,10.0,40.0,1.3451909979060015,10.0,40.0,1.4510360655585712
SGC2025oxrdns,4,90.0,145.13299999999998,0.20870989219576677,125,6,3,14.14213494938139,30.0,0.8905649843614619,0.0,20.0,0.6383426028405884
SGC2024uwvdbv,5,130.0,201.129,0.20363359248309557,125,12,5,14.142136298080542,30.0,0.9667246133427247,14.142136298080542,20.0,0.7259569419669493
SGC2023vdasfg,5,110.0,176.981,0.0882623521391847,125,4,3,14.142138321129513,40.0,0.952001708204224,0.0,20.0,0.6166578335933799
SGC2025yquhay,4,110.0,159.08500000000004,0.20539594309711617,125,5,2,10.0,30.0,0.797789513038609,0.0,10.0,0.3691177097965981
SGC2023aarchp,4,90.0,209.552,0.11515055426386557,100,8,5,10.0,30.0,0.727519752588916,10.0,20.0,0.5104708409848997
SGC2024rpoqmw,4,130.0,172.12699999999998,0.19253330755756248,125,10,6,22.360681480982638,30.0,0.9939047495737457,14.142138321129513,20.0,0.7781892031026911
SGC2023aibbna,4,120.0,192.28200000000004,0.042003879481324696,125,8,5,20.0,40.0,1.390073610697403,10.0,40.0,1.3214977280431939
SGC2022ybghoj,4,60.0,240.54900000000004,0.13228766580914827,125,10,4,22.360680627990142,40.0,0.5686813222451694,22.360680627990142,40.0,0.28227000501630944
SGC2025pmolbg,4,30.0,291.345,0.08614932495392143,80,4,1,22.360679774997898,0.0,1.6553289394216495,0.0,0.0,0.0
SGC2023szxtfi,5,20.0,246.93099999999998,0.41685790105836745,75,6,2,22.360679774997898,10.0,1.1745908867474575,0.0,10.0,0.10856262886288626
SGC2024ojqeoc,4,70.0,286.163,0.09131306646192514,125,12,3,20.0,20.0,1.3612120488668575,20.0,0.0,0.667701098506533
SGC2023upqric,5,110.0,223.83800000000002,0.2519254401762393,125,19,10,22.360679774997898,40.0,0.9882974704975827,22.360679774997898,40.0,0.8540570195374573
SGC2022wvkzqi,5,110.0,195.38199999999998,0.15062281460051424,125,10,7,14.142138321129513,40.0,1.1413041505699877,10.0,30.0,0.9195329655182725
SGC2025qecjcm,5,30.0,268.587,0.4225720004883464,80,12,6,20.0,30.0,1.153735950180834,10.0,10.0,0.8015712651963488
SGC2022wkkito,4,110.0,153.392,0.10081968468247265,125,7,4,22.360679774997898,40.0,1.1426173303128682,22.360679774997898,40.0,1.1050481757790933
SGC2025tvhuui,6,30.0,251.935,0.2768412325261072,100,7,3,22.360679774997898,30.0,0.8046368214399793,10.0,20.0,0.38081378617062744
SGC2024copzse,5,30.0,144.71000000000004,0.5666546169468522,100,7,3,10.0,30.0,0.5021422411411967,10.0,20.0,0.35075213500715635
SGC2025iurfdl,4,20.0,291.77000000000004,0.33661231772875777,75,24,13,22.360680201494034,20.0,1.67132160796522,22.360680201494034,20.0,1.3274456701604394
SGC2022whuhow,4,110.0,176.09199999999998,0.2433797027429496,125,9,3,10.0,40.0,1.0651411963336321,0.0,20.0,0.5763794458722393
SGC2022zinpkq,4,140.0,217.18300000000002,0.042083928328239636,100,10,5,22.360681480982638,40.0,1.3857083387176583,22.360681480982638,40.0,1.6047502550243702
SGC2022mpwlsg,4,30.0,278.02,0.12920006469864836,80,10,5,22.360679774997898,30.0,1.302160490886221,14.142135623730951,30.0,1.2198356432359385
SGC2024rqkugu,4,20.0,221.901,0.10692511819043171,75,2,1,0.0,10.0,0.2068126786087121,0.0,0.0,0.0
SGC2024njjjay,4,20.0,191.656,0.4217891532123638,75,6,4,14.142135623730951,20.0,0.3263447054189576,14.142135623730951,20.0,0.2346802904978132
SGC2025mhxpsd,5,40.0,327.518,0.17090377020750366,75,20,10,28.284271247461902,30.0,1.0434180745752548,22.360679774997898,20.0,1.0375137827399594
SGC2023tsklaz,4,140.0,203.07999999999998,0.17103198731804842,125,14,7,22.360680627990142,40.0,1.2369936736181102,10.000000953674316,30.0,1.0376634930933133
SGC2025oioarb,4,40.0,310.937,0.3209189252319954,125,32,13,28.284271247461902,30.0,1.827415921149107,28.284271247461902,20.0,2.1088212081853435
SGC2024rpwdfi,4,110.0,214.85999999999999,0.08952831972798199,125,10,2,22.360680627990142,40.0,0.7421357923788674,0.0,10.0,0.4331114631919304
SGC2026adhplx,4,20.0,203.344,0.5020981174363315,75,3,2,14.142136298080542,10.0,0.5488347207803157,0.0,10.0,0.27541520231217764
SGC2025zqxnuy,4,140.0,151.716,0.08487476857595311,125,8,4,10.0,40.0,1.4590714738762944,0.0,30.0,1.2505118356365663
SGC2026cqhawk,4,120.0,190.623,0.18293573095694995,125,12,3,14.142135623730951,30.0,1.0697253032635794,0.0,20.0,0.8879467265200609
SGC2023ujqvyz,4,130.0,166.596,0.06502789308947715,125,5,3,14.142138321129513,40.0,1.3119927740672284,0.0,20.0,0.8551054661901376
SGC2024bqtzvi,4,130.0,308.18499999999995,0.07543437947406735,125,29,11,22.360679774997898,40.0,1.6404849061283264,20.0,30.0,1.231776909444896
SGC2025vtdlsr,4,140.0,207.21000000000004,0.1213538558481725,125,12,6,20.0,40.0,1.7513796115945208,14.142138321129513,40.0,1.7775137369155092
SGC2026bhliuq,5,130.0,224.38600000000002,0.19421884478681553,75,9,6,10.0,40.0,1.2758877921246428,10.0,40.0,1.2473441238132768
SGC2023swkeqt,4,110.0,159.08500000000004,0.1788730651011303,125,8,6,10.0,30.0,0.8377269340818603,10.0,30.0,0.8229457402783307
SGC2024cgxibk,4,130.0,251.331,0.058353358990341705,125,16,5,22.360680627990142,40.0,1.5301962282599957,10.000000953674316,30.0,1.0658497107551723
SGC2026ajuudm,4,110.0,193.469,0.25156849489955746,125,20,9,22.360679774997898,30.0,0.8938284226802887,22.360679774997898,30.0,0.6961947681306783
SGC2025qdxdir,4,100.0,278.54400000000004,0.08751666909117012,125,15,8,22.360679774997898,40.0,1.487373561142947,22.360679774997898,40.0,1.7090565115590126
SGC2023zitbdd,4,140.0,244.906,1.1066906122709077,75,17,8,28.284273944860335,30.0,0.9346675422850913,28.284273944860335,10.0,0.6383279898899643
SGC2022xnvxpq,4,130.0,227.693,0.30110258768227127,75,16,9,14.142135623730951,40.0,1.4474187646253711,10.0,40.0,1.3273884721184186
SGC2026cxcuul,4,120.0,177.226,0.1433728956131136,125,7,4,10.0,30.0,1.0033106054172585,10.0,20.0,0.7913057056893271
SGC2023pjziio,4,70.0,233.12,0.14482887088962215,125,11,6,22.360680627990142,40.0,0.4407105076199125,22.360679774997898,30.0,0.30542227943604155
SGC2023ytmklw,4,140.0,228.751,0.08422764937415508,125,19,9,22.360681480982638,40.0,1.17283135293567,22.360681480982638,30.0,0.6458348188302621
SGC2026ctomjf,4,20.0,194.40700000000004,0.43637447005847074,75,2,1,10.0,0.0,0.16455059812916084,0.0,0.0,0.0
SGC2026avtadc,4,60.0,236.895,0.20130969552909253,125,5,1,14.142135623730951,20.0,0.6853902192344784,0.0,0.0,0.0
SGC2026dvolvp,4,130.0,231.546,0.11685010539372036,125,19,8,22.360679774997898,30.0,1.2422969750977602,14.142135623730951,20.0,1.1188932439137826
SGC2026bankiy,4,30.0,159.08500000000004,0.2040236005731516,100,2,2,0.0,10.0,0.25867276220567836,0.0,10.0,0.25867276220567836
SGC2024thrllj,5,120.0,152.54500000000002,0.2623690337001516,125,9,6,14.142135623730951,30.0,1.1038750891785711,10.0,20.0,0.7222531882989748
SGC2025dzvpvi,4,30.0,311.29,0.297828195957207,100,21,7,28.284271247461902,20.0,1.8692988525254766,22.360679774997898,10.0,1.9922008318274893
SGC2022zszise,4,110.0,209.552,0.04571559761809566,100,5,2,10.0,30.0,0.885971457376937,0.0,10.0,0.39227183185837866
SGC2026atbkib,5,90.0,244.99899999999997,0.31649073477631445,125,16,6,22.360679774997898,30.0,1.0369245038052097,22.360679774997898,20.0,1.0492269534465792
SGC2024pzitdm,5,20.0,167.89499999999998,0.37401289253720754,75,1,1,0.0,0.0,0.0,0.0,0.0,0.0
SGC2022uxirno,5,20.0,226.709,0.7471959719938142,75,6,3,14.142135623730951,10.0,0.8937061920478507,10.0,0.0,0.762222577682041
SGC2022yovwnf,4,140.0,212.43,0.24015581198695854,100,23,11,22.360679774997898,40.0,1.410085237625662,14.142135623730951,40.0,1.433205774314784
SGC2025mkmmmj,4,70.0,305.273,0.3787420823987846,125,37,16,28.284271247461902,40.0,1.6847108898030754,22.360679774997898,40.0,1.3498515779440272
SGC2024mleidw,4,110.0,168.178,0.8982362808337563,125,13,4,22.360680627990142,40.0,0.7465894156793221,22.360680627990142,30.0,0.6225654364856493
SGC2023uxzyjy,4,140.0,177.74899999999997,0.12028789234242007,125,16,3,22.360681480982638,40.0,1.369846503262786,14.142138321129513,40.0,1.7857728788374743
SGC2024rridzr,4,90.0,223.17299999999997,0.11032487569555546,125,9,2,22.360680627990142,30.0,0.6243424296489787,0.0,10.0,0.361303738556626
SGC2025qvjson,4,20.0,239.44499999999996,0.4944361759793891,75,7,3,20.0,10.0,1.0443112307718294,20.0,0.0,0.8138358898777969
SGC2022wvwxvr,4,130.0,177.74899999999997,0.10046743322901384,125,16,8,20.0,40.0,1.5178356297802424,14.142138321129513,40.0,1.322886624833987
SGC2025qbajex,5,120.0,256.227,0.21777903868373438,125,11,4,22.360679774997898,30.0,1.3672463143234288,14.142135623730951,10.0,0.6946499324771583
SGC2023auykoo,4,60.0,175.354,0.2568877322536077,125,6,4,10.0,40.0,1.1099244070737646,10.0,30.0,0.9424874264622634
SGC2023rsofst,4,110.0,211.073,0.1257448115103893,125,7,4,22.360679774997898,40.0,0.643852362165803,22.360679774997898,40.0,0.6597436713268905
SGC2024piybhq,6,20.0,117.60399999999998,0.43980108601129625,75,4,2,10.0,10.0,0.22591954307062764,10.0,10.0,0.2779174540729048
SGC2023whkklh,4,90.0,157.75099999999998,0.2410667196385793,125,15,8,14.142135623730951,40.0,1.1999331711461907,14.142135623730951,40.0,1.2595628921407065
SGC2024nyeoed,4,20.0,179.401,0.32128780219657005,75,3,2,14.142135623730951,10.0,0.5502978279438631,14.142135623730951,0.0,0.4480057643938773
SGC2024trcqyk,4,140.0,140.49200000000002,0.1193648066005626,125,11,5,19.999999046325684,40.0,1.5557715750635286,9.999999046325684,20.0,0.8490783577963567
SGC2025fsdofm,4,30.0,312.812,0.6888056325093844,100,43,17,28.284271247461902,30.0,2.0363493185933605,28.284271247461902,20.0,1.8981857574961352
SGC2025uskbfm,5,40.0,200.072,0.2378580378221323,125,4,4,22.360680627990142,30.0,0.43654402767654316,22.360680627990142,30.0,0.43654402767654316
SGC2022xafqne,5,140.0,192.11499999999995,0.25591832103464274,125,23,9,22.36067892200566,40.0,1.839606172987591,19.999999046325684,30.0,1.2922571922422563
SGC2023amrubr,6,140.0,181.55300000000003,0.5829746140223444,125,16,7,22.360680627990142,20.0,0.9205748099730164,22.360680627990142,10.0,0.5837322159878606
SGC2023szwkdl,4,30.0,246.93099999999998,0.07620579579725538,100,3,3,22.360679774997898,30.0,0.6108254237026143,22.360679774997898,30.0,0.6108254237026143
SGC2025xbemzq,5,70.0,231.098,0.17603024824710975,125,9,3,22.360680627990142,40.0,0.5803189105452403,22.360680627990142,20.0,0.2732348019306692
SGC2025zscbhn,5,40.0,258.964,1.2592328044583978,75,11,6,20.0,40.0,0.8870871694409956,10.0,30.0,0.5875450384078237
SGC2026bgymzn,4,110.0,160.03400000000002,0.3004835664176674,125,14,3,22.360679774997898,40.0,0.9778154267090111,0.0,20.0,0.6255196621779238
SGC2023jzhwrv,4,40.0,262.15700000000004,0.12132571281056578,100,8,4,10.0,40.0,0.4846433063163228,10.0,20.0,0.3861042062317647
SGC2025riztky,4,60.0,198.90099999999998,0.03321720686546604,125,3,2,0.0,20.0,0.6051096606581727,0.0,10.0,0.39728780542981035
SGC2025eanhua,4,20.0,156.165,0.17898401962785887,75,4,2,14.14213494938139,20.0,0.5003988176361593,0.0,10.0,0.196756384213987
SGC2025wrmvhm,4,20.0,289.17600000000004,0.30077566147962065,75,7,4,22.360679774997898,0.0,1.5599278823884646,22.360679774997898,0.0,1.6403493045370527
SGC2025vbnnea,4,110.0,144.711,0.309682325978296,125,18,12,14.142135623730951,40.0,1.3880597062183027,14.142135623730951,40.0,1.366281141709083
SGC2025yykeuo,4,100.0,146.37,0.20861839612775981,125,4,2,9.999999046325684,20.0,0.5788343961444982,0.0,10.0,0.3178043919108915
SGC2025vblnob,4,120.0,187.15699999999998,0.14355647473528407,125,7,4,14.142135623730951,30.0,0.8651100940926936,0.0,30.0,0.9325833177036494
SGC2026ajhcla,4,110.0,243.99500000000003,0.03385393625359093,125,8,3,10.0,30.0,1.1646210964746577,0.0,20.0,0.6103912878775627
SGC2024qpntnq,4,50.0,168.178,0.2811466617952449,125,8,5,10.0,30.0,0.7109232355635077,10.0,20.0,0.4365772871107687
SGC2026dnpisi,4,120.0,212.43,0.0777617621512419,100,6,2,10.0,30.0,1.0602482856829145,0.0,10.0,0.4028731030739392
SGC2024rrtwyn,4,130.0,166.13599999999997,0.08787983956591112,125,5,3,14.142138321129513,40.0,1.5883877757497138,0.0,20.0,0.9181224469240381
SGC2024pegsan,4,110.0,253.248,0.09398508771938119,125,13,5,22.360680627990142,20.0,1.0322379622660016,22.360680627990142,20.0,1.3947881353425335
SGC2024uukagu,4,130.0,195.38199999999998,0.06846339252063409,125,6,2,10.0,30.0,1.1639128377028929,0.0,10.0,0.5153773495202385
SGC2022vlsmbm,4,80.0,159.31199999999998,0.28530790267578554,125,10,2,20.0,30.0,0.9832701062364066,0.0,10.0,0.29505250062130983
SGC2023vlxgsm,4,120.0,198.49200000000002,0.125728419962286,125,11,4,22.360681480982638,40.0,1.28173939828081,22.360679774997898,10.0,0.662916032278751
SGC2024ugzrtx,5,20.0,167.89499999999998,0.678883460472228,75,2,1,14.142135623730951,0.0,0.19784929420523856,0.0,0.0,0.0
SGC2025xtetgq,4,130.0,177.226,0.15895850226450128,125,3,3,14.142135623730951,20.0,0.7246814894497801,14.142135623730951,20.0,0.7246814894497801
SGC2022wiqfyy,4,30.0,152.74099999999999,0.4772318527453231,100,4,2,10.0,20.0,0.23272807010717425,10.0,10.0,0.009142759247578569
SGC2024tlbanx,4,140.0,201.91199999999998,0.02010545058890345,125,3,2,0.0,20.0,0.7930829023011363,0.0,10.0,0.5051950410777684
SGC2024ovuokf,4,50.0,253.096,0.11615272515800915,125,5,1,22.360679774997898,30.0,0.8164305066763125,22.360679774997898,0.0,0.0
SGC2025pxikcz,4,40.0,188.12899999999996,0.142610649275887,125,5,1,22.360680201494034,30.0,0.8195844671360102,0.0,0.0,0.0
